time,observed_power,desired_power,drum_1,drum_2,drum_3,drum_4,drum_5,drum_6,drum_7,drum_8,actual_power,c1,c2,c3,c4,c5,c6,Tf,Tm,Tc,Xe,I,diff
55.0,0.9981889891571216,0.75,77.83010943724075,77.91790727335028,77.70967828070279,77.57564632007852,77.84787932208273,77.79022986053023,77.8833334152121,77.74887297443347,0.9981889891571216,0.9995692479312938,0.9991520556459434,0.998526651213608,0.998312231966603,0.9982158274208381,0.9981986076904233,832.3596395090258,830.1979339823913,814.3391729587264,1.0211277064930933e+19,1.1698420840116648e+19,24.81889891571216
56.0,0.9981517950596186,0.74,77.83049233806086,77.91999180400744,77.70813839959446,77.57177054388448,77.8486876865034,77.78998609627597,77.88483759488444,77.74813187106047,0.9981517950596186,0.9995515662452972,0.999121382796068,0.99848758890321,0.9982740536873387,0.9981784013038947,0.9981613263978875,832.3585167712638,830.1970185190543,814.3387192592628,1.0211277288180582e+19,1.1698420226221586e+19,25.81517950596186
57.0,0.9981149311976999,0.73,77.8308664048789,77.92207345967181,77.7066042980412,77.5679066429846,77.84949251277139,77.7897386644734,77.88634116698522,77.74740091462154,0.9981149311976999,0.9995336400157521,0.999090511375784,0.9984487495638827,0.9982361846875826,0.9981413018571469,0.9981243739093509,832.3573928081752,830.1960943619296,814.3382590125631,1.021127751593461e+19,1.1698419599911786e+19,26.81149311976999
58.0,0.998078401986764,0.72,77.83123160795076,77.92415225454606,77.70507602354046,77.56405474566854,77.8502937748679,77.7894875427708,77.88784412394743,77.74668014516355,0.998078401986764,0.9995154765356316,0.9990594579754575,0.9984101451912046,0.9981986311912593,0.9981045338027242,0.9980877547143392,832.3562679962477,830.1951619902966,814.3377924968653,1.0211277748151837e+19,1.1698418961299223e+19,27.807840198676402
59.0,0.9980422114296738,0.71,77.8315879175323,77.92622820353135,77.70355362347327,77.56021497976035,77.85109144630842,77.78923270858358,77.88934645715635,77.74596960302442,0.9980422114296738,0.9994970830588789,0.9990282387984957,0.9983717869270963,0.9981613988798743,0.9980681014374982,0.9980514728920878,832.3551427010449,830.1942218752346,814.3373199875454,1.0211277984790577e+19,1.1698418310497278e+19,28.80422114296738
60.0,0.9980063631630849,0.7,77.83193530347198,77.92830132106319,77.70203714475501,77.55638747494667,77.8518855007831,77.78897414084058,77.8908481584629,77.74526932807639,0.9980063631630849,0.9994784667959151,0.9989968696611167,0.9983336851101624,0.9981244929323537,0.9980320086594706,0.9980155321309822,832.3540172775893,830.1932744795154,814.336841756886,1.0211278225808687e+19,1.1698417647620612e+19,29.80063631630849
61.0,0.9979708605061554,0.69,77.83227373620029,77.93037162227556,77.70052663709502,77.55257235975004,77.85267591169104,77.78871181742288,77.89234921995084,77.74457936199614,0.9979708605061554,0.9994596349098718,0.9989653659937744,0.9982958493262989,0.9980879180683683,0.9979962590148423,0.9979799357829869,832.3528920709045,830.1923202575298,814.3363580738718,1.0211278471163597e+19,1.1698416972785043e+19,30.79708605061554
62.0,0.9979357064462268,0.6799999999999999,77.83260318713728,77.93243912230245,77.69902214717585,77.54876976385712,77.85346265278058,77.78844571551308,77.89384963242337,77.7438997451216,0.9979357064462268,0.9994405945131916,0.9989337428433324,0.9982582884564973,0.9980516785865354,0.997960855724746,0.997944686889011,832.3517674164161,830.1913596552473,814.3358692040093,1.0211278720812364e+19,1.1698416286107451e+19,31.793570644622683
63.0,0.9979009036938885,0.6699999999999999,77.8329236263642,77.93450383674353,77.6975237243576,77.54497981695458,77.85424569797469,77.78817581357434,77.89534938680008,77.74323051837273,0.9979009036938885,0.9994213526642661,0.9989020148751543,0.9982210107193988,0.9980157783925729,0.9979258016942215,0.9979097881685955,832.3506436401078,830.1903931101899,814.3353754091701,1.0211278974711693e+19,1.169841558770566e+19,32.79009036938886
64.0,0.9978664546963246,0.66,77.83323502396233,77.93656578073278,77.69603141776751,77.54120264989324,77.8550250200904,77.78790208925493,77.89684847353492,77.74257172395009,0.9978664546963246,0.9994019163648036,0.9988701963768293,0.9981840237151268,0.9979802210343328,0.9978910995547485,0.9978752420808111,832.349521058978,830.1894210514279,814.3348769474545,1.021127923281799e+19,1.1698414877698353e+19,33.78664546963246
65.0,0.9978323616617724,0.65,77.83353735129349,77.93862497010268,77.69454527525231,77.53743839445524,77.85580059322528,77.7876245202031,77.898346882849,77.74192340248264,0.9978323616617724,0.9993822925573134,0.998838301261986,0.9981473344650413,0.9979450097292253,0.9978567516788688,0.9978410508241681,832.3483999812859,830.1884438995942,814.3343740730761,1.021127949508737e+19,1.1698414156204995e+19,34.78323616617723
66.0,0.9977986265802178,0.64,77.83383057989413,77.94068142022006,77.69306534698698,77.53368718056008,77.85657239130232,77.78734308429993,77.89984460414853,77.74128559570526,0.9977986265802178,0.9993624881229675,0.9988063430748422,0.9981109494501317,0.9979101473916199,0.9978227602046853,0.9978072163632654,832.3472807068629,830.1874620669146,814.3338670362632,1.021127976147571e+19,1.169841342334574e+19,35.77986265802178
67.0,0.9977652512419128,0.63,77.83411468118429,77.94273514715023,77.69159168198239,77.52994913975708,77.85734038748778,77.78705775931012,77.90134162718896,77.74065834529465,0.9977652512419128,0.9993425098797162,0.9987743349951712,0.9980748746471652,0.9978756366576854,0.9977891270549255,0.9977737404434236,832.3461635273868,830.1864759572521,814.3333560831782,1.0211280031938654e+19,1.1698412679241376e+19,36.77652512419128
68.0,0.9977322372820315,0.62,77.8343896265258,77.94478616695851,77.69012433029711,77.5262244047597,77.8581045562285,77.78676852334756,77.9028379414929,77.74004169368418,0.9977322372820315,0.9993223645807722,0.9987422898439687,0.9980391155638864,0.9978414799110269,0.9977558539636572,0.99774062461355,832.3450487267298,830.185485966166,814.3328414558516,1.0211280306431648e+19,1.1698411924013255e+19,37.773223728203156
69.0,0.9976995861689948,0.61,77.83465538827004,77.94683449594304,77.68866334222257,77.5225131073501,77.85886487144744,77.78647535371128,77.90433353565167,77.73943568295799,0.9976995861689948,0.9993020589134809,0.998710220089846,0.9980036772735003,0.9978076793089434,0.9977229425018658,0.9977078702560405,832.3439365813441,830.1844924809906,814.3323233921319,1.0211280584909949e+19,1.1698411157783247e+19,38.76995861689948
